involvedStates,basinSize
477921046/478101270,114688
482639632/482819856,114688
483163920/483344144,114688
483688210/483868434,114688
484212498/484392722,114688
484736788/484917012,114688
485261076/485441300,114688
485785366/485965590,114688
486309654/486489878,114688
493125396/493305620,114688
493649684/493829908,114688
494173974/494354198,114688
494698262/494878486,114688
499416848/499597072,114688
499941136/500121360,114688
500465426/500645650,114688
500989714/501169938,114688
501514004/501694228,114688
502038292/502218516,114688
502562582/502742806,114688
503086870/503267094,114688
509902612/510082836,114688
510426900/510607124,114688
510951190/511131414,114688
511475478/511655702,114688
516194064/516374288,114688
516718352/516898576,114688
517242642/517422866,114688
517766930/517947154,114688
518291220/518471444,114688
518815508/518995732,114688
519339798/519520022,114688
519864086/520044310,114688
526679828/526860052,114688
527204116/527384340,114688
527728406/527908630,114688
528252694/528432918,114688
532971280/533151504,114688
533495568/533675792,114688
534019858/534200082,114688
534544146/534724370,114688
535068436/535248660,114688
535592724/535772948,114688
536117014/536297238,114688
536641302/536821526,114688
32768/67584/262144,106496
100352/329728/294912,253952
557057/591873/786433,106496
624641/854017/819201,253952
1081346/1116160/1310722,106496
1148928/1378304/1343490,253952
1605643/1640449/1835011,106496
1673217/1902593/1867779,253952
2197764/2426884/2392100,253952
2722053/2951173/2916389,253952
3246340/3475460/3440678,253952
3770629/3999749/3964967,253952
4227072/4261888/4456448,106496
4294656/4524032/4489216,253952
4751361/4786177/4980737,106496
4818945/5048321/5013505,253952
5275650/5310464/5505026,106496
5343232/5572608/5537794,253952
5799947/5834753/6029315,106496
5867521/6096897/6062083,253952
8489348/8718464/8683680,253952
9013637/9242753/9207969,253952
9537924/9767040/9732258,253952
10062213/10291329/10256547,253952
10586500/10815620/10780836,253952
11110789/11339909/11305125,253952
11635076/11864196/11829414,253952
12159365/12388485/12353703,253952
16809984/16844800/17039360,106496
16877568/17106944/17072128,253952
17334273/17369089/17563649,106496
17401857/17631233/17596417,253952
17858562/17893376/18087938,106496
17926144/18155520/18120706,253952
18382859/18417665/18612227,106496
18450433/18679809/18644995,253952
18974980/19204100/19169316,253952
19499269/19728389/19693605,253952
20023556/20252676/20217894,253952
20547845/20776965/20742183,253952
21004288/21039104/21233664,106496
21071872/21301248/21266432,253952
21528577/21563393/21757953,106496
21596161/21825537/21790721,253952
22052866/22087680/22282242,106496
22120448/22349824/22315010,253952
22577163/22611969/22806531,106496
22644737/22874113/22839299,253952
25266628/25495744/25460960,253952
25790917/26020033/25985249,253952
26315204/26544320/26509538,253952
26839493/27068609/27033827,253952
27363780/27592900/27558116,253952
27888069/28117189/28082405,253952
28412356/28641476/28606694,253952
28936645/29165765/29130983,253952
33654784/33884160/33849344,7392
33587200/33622016/33816576,2368
34179073/34408449/34373633,7392
34111489/34146305/34340865,2368
34703360/34932736/34897922,7392
34635778/34670592/34865154,2368
35227649/35457025/35422211,7392
35160075/35194881/35389443,2368
37849088/38078464/38043648,7392
37781504/37816320/38010880,2368
38373377/38602753/38567937,7392
38305793/38340609/38535169,2368
38897664/39127040/39092226,7392
38830082/38864896/39059458,2368
39421953/39651329/39616515,7392
39354379/39389185/39583747,2368
50432000/50661376/50626560,7392
50364416/50399232/50593792,2368
50956289/51185665/51150849,7392
50888705/50923521/51118081,2368
51480576/51709952/51675138,7392
51412994/51447808/51642370,2368
52004865/52234241/52199427,7392
51937291/51972097/52166659,2368
54626304/54855680/54820864,7392
54558720/54593536/54788096,2368
55150593/55379969/55345153,7392
55083009/55117825/55312385,2368
55674880/55904256/55869442,7392
55607298/55642112/55836674,2368
56199169/56428545/56393731,7392
56131595/56166401/56360963,2368
292/131364/147748/213284/82212/65828,576
524589/655661/672045/737581/606509/590125,576
1048870/1179942/1196326/1261862/1130790/1114406,576
1573167/1704239/1720623/1786159/1655087/1638703,576
2097444/2228516/2244900/2310436/2179364/2162980,6656
2130212/2296068/2375716/2195748/2164996/2359332,106496
2621741/2752813/2769197/2834733/2703661/2687277,6656
2654509/2820357/2900005/2720045/2689285/2883621,106496
3146022/3277094/3293478/3359014/3227942/3211558,6656
3178790/3344644/3424294/3244326/3213572/3407910,106496
3670319/3801391/3817775/3883311/3752239/3735855,6656
3703087/3868933/3948583/3768623/3737861/3932199,106496
4194596/4325668/4342052/4407588/4276516/4260132,576
4718893/4849965/4866349/4931885/4800813/4784429,576
5243174/5374246/5390630/5456166/5325094/5308710,576
5767471/5898543/5914927/5980463/5849391/5833007,576
6555956/6687028/6703412/6768948/6637876/6621492,442368
7080253/7211325/7227709/7293245/7162173/7145789,442368
7604534/7735606/7751990/7817526/7686454/7670070,442368
8128831/8259903/8276287/8341823/8210751/8194367,442368
8389028/8520100/8536484/8602020/8470948/8454564,6656
8421796/8587652/8667296/8487332/8456580/8650912,106496
8913325/9044397/9060781/9126317/8995245/8978861,6656
8946093/9111941/9191585/9011629/8980869/9175201,106496
9437606/9568678/9585062/9650598/9519526/9503142,6656
9470374/9636228/9715874/9535910/9505156/9699490,106496
9961903/10092975/10109359/10174895/10043823/10027439,6656
9994671/10160517/10240163/10060207/10029445/10223779,106496
10486180/10617252/10633636/10699172/10568100/10551716,6656
10518948/10684804/10764452/10584484/10553732/10748068,106496
11010477/11141549/11157933/11223469/11092397/11076013,6656
11043245/11209093/11288741/11108781/11078021/11272357,106496
11534758/11665830/11682214/11747750/11616678/11600294,6656
11567526/11733380/11813030/11633062/11602308/11796646,106496
12059055/12190127/12206511/12272047/12140975/12124591,6656
12091823/12257669/12337319/12157359/12126597/12320935,106496
12847412/12978484/12994868/13060404/12929332/12912948,442368
13371709/13502781/13519165/13584701/13453629/13437245,442368
13895990/14027062/14043446/14108982/13977910/13961526,442368
14420287/14551359/14567743/14633279/14502207/14485823,442368
14944564/15075636/15092020/15157556/15026484/15010100,442368
15468861/15599933/15616317/15681853/15550781/15534397,442368
15993142/16124214/16140598/16206134/16075062/16058678,442368
16517439/16648511/16664895/16730431/16599359/16582975,442368
16777508/16908580/16924964/16990500/16859428/16843044,576
17301805/17432877/17449261/17514797/17383725/17367341,576
17826086/17957158/17973542/18039078/17908006/17891622,576
18350383/18481455/18497839/18563375/18432303/18415919,576
18874660/19005732/19022116/19087652/18956580/18940196,6656
18907428/19073284/19152932/18972964/18942212/19136548,106496
19398957/19530029/19546413/19611949/19480877/19464493,6656
19431725/19597573/19677221/19497261/19466501/19660837,106496
19923238/20054310/20070694/20136230/20005158/19988774,6656
19956006/20121860/20201510/20021542/19990788/20185126,106496
20447535/20578607/20594991/20660527/20529455/20513071,6656
20480303/20646149/20725799/20545839/20515077/20709415,106496
20971812/21102884/21119268/21184804/21053732/21037348,576
21496109/21627181/21643565/21709101/21578029/21561645,576
22020390/22151462/22167846/22233382/22102310/22085926,576
22544687/22675759/22692143/22757679/22626607/22610223,576
23333172/23464244/23480628/23546164/23415092/23398708,442368
23857469/23988541/24004925/24070461/23939389/23923005,442368
24381750/24512822/24529206/24594742/24463670/24447286,442368
24906047/25037119/25053503/25119039/24987967/24971583,442368
25166308/25297380/25313764/25379300/25248228/25231844,6656
25199076/25364932/25444576/25264612/25233860/25428192,106496
25690605/25821677/25838061/25903597/25772525/25756141,6656
25723373/25889221/25968865/25788909/25758149/25952481,106496
26214886/26345958/26362342/26427878/26296806/26280422,6656
26247654/26413508/26493154/26313190/26282436/26476770,106496
26739183/26870255/26886639/26952175/26821103/26804719,6656
26771951/26937797/27017443/26837487/26806725/27001059,106496
27263460/27394532/27410916/27476452/27345380/27328996,6656
27296228/27462084/27541732/27361764/27331012/27525348,106496
27787757/27918829/27935213/28000749/27869677/27853293,6656
27820525/27986373/28066021/27886061/27855301/28049637,106496
28312038/28443110/28459494/28525030/28393958/28377574,6656
28344806/28510660/28590310/28410342/28379588/28573926,106496
28836335/28967407/28983791/29049327/28918255/28901871,6656
28869103/29034949/29114599/28934639/28903877/29098215,106496
29624628/29755700/29772084/29837620/29706548/29690164,442368
30148925/30279997/30296381/30361917/30230845/30214461,442368
30673206/30804278/30820662/30886198/30755126/30738742,442368
31197503/31328575/31344959/31410495/31279423/31263039,442368
31721780/31852852/31869236/31934772/31803700/31787316,442368
32246077/32377149/32393533/32459069/32327997/32311613,442368
32770358/32901430/32917814/32983350/32852278/32835894,442368
33294655/33425727/33442111/33507647/33376575/33360191,442368
33554692/33685792/33702148/33767712/33636612/33620256,1792
33622272/33816832/33718528/33769728/33898752/33652992,52320
33554724/33685796/33702180/33767716/33636644/33620260,576
33554688/33685760/33702144/33767680/33636608/33620224,2496
33587456/33753344/33833216/33784064/33638656/33882368,51808
33554720/33685764/33702176/33767684/33636640/33620228,1376
33655040/33884416/33849600/33786112/33900800/33915136,246560
34078989/34210081/34226445/34292001/34160909/34144545,1792
34146561/34341121/34242817/34294017/34423041/34177281,52320
34079021/34210093/34226477/34292013/34160941/34144557,576
34078977/34210049/34226433/34291969/34160897/34144513,2496
34111745/34277633/34357505/34308353/34162945/34406657,51808
34079009/34210061/34226465/34291981/34160929/34144525,1376
34179329/34408705/34373889/34310401/34425089/34439425,246560
34603270/34734370/34750726/34816290/34685190/34668834,1792
34670848/34865410/34767106/34818304/34947330/34701570,52320
34603302/34734374/34750758/34816294/34685222/34668838,576
34603266/34734338/34750722/34816258/34685186/34668802,2496
34636034/34801920/34881794/34832642/34687232/34930946,51808
34603298/34734342/34750754/34816262/34685218/34668806,1376
34703616/34932992/34898178/34834688/34949376/34963714,246560
35127567/35258667/35275023/35340587/35209487/35193131,1792
35195137/35389699/35291403/35342593/35471619/35225867,52320
35127599/35258671/35275055/35340591/35209519/35193135,576
35127563/35258635/35275019/35340555/35209483/35193099,2496
35160331/35326209/35406083/35356939/35211521/35455235,51808
35127595/35258639/35275051/35340559/35209515/35193103,1376
35227905/35457281/35422467/35358977/35473665/35488003,246560
35651876/35782948/35799332/35864868/35733796/35717412,6656
35719428/35914020/35815716/35866884/35995940/35750180,52736
35684644/35850500/35930404/35881252/35735812/35979556,53760
35752196/35981572/35946788/35883268/35997956/36012324,253952
36176173/36307245/36323629/36389165/36258093/36241709,6656
36243717/36438309/36340013/36391173/36520229/36274477,52736
36208941/36374789/36454693/36405549/36260101/36503845,53760
36276485/36505861/36471077/36407557/36522245/36536613,253952
36700454/36831526/36847910/36913446/36782374/36765990,6656
36768004/36962598/36864294/36915460/37044518/36798758,52736
36733222/36899076/36978982/36929830/36784388/37028134,53760
36800772/37030148/36995366/36931844/37046532/37060902,253952
37224751/37355823/37372207/37437743/37306671/37290287,6656
37292293/37486887/37388591/37439749/37568807/37323055,52736
37257519/37423365/37503271/37454127/37308677/37552423,53760
37325061/37554437/37519655/37456133/37570821/37585191,253952
37748996/37880096/37896452/37962016/37830916/37814560,1792
37816576/38011136/37912832/37964032/38093056/37847296,52320
37749028/37880100/37896484/37962020/37830948/37814564,576
37748992/37880064/37896448/37961984/37830912/37814528,2496
37781760/37947648/38027520/37978368/37832960/38076672,51808
37749024/37880068/37896480/37961988/37830944/37814532,1376
37849344/38078720/38043904/37980416/38095104/38109440,246560
38273293/38404385/38420749/38486305/38355213/38338849,1792
38340865/38535425/38437121/38488321/38617345/38371585,52320
38273325/38404397/38420781/38486317/38355245/38338861,576
38273281/38404353/38420737/38486273/38355201/38338817,2496
38306049/38471937/38551809/38502657/38357249/38600961,51808
38273313/38404365/38420769/38486285/38355233/38338829,1376
38373633/38603009/38568193/38504705/38619393/38633729,246560
38797574/38928674/38945030/39010594/38879494/38863138,1792
38865152/39059714/38961410/39012608/39141634/38895874,52320
38797606/38928678/38945062/39010598/38879526/38863142,576
38797570/38928642/38945026/39010562/38879490/38863106,2496
38830338/38996224/39076098/39026946/38881536/39125250,51808
38797602/38928646/38945058/39010566/38879522/38863110,1376
38897920/39127296/39092482/39028992/39143680/39158018,246560
39321871/39452971/39469327/39534891/39403791/39387435,1792
39389441/39584003/39485707/39536897/39665923/39420171,52320
39321903/39452975/39469359/39534895/39403823/39387439,576
39321867/39452939/39469323/39534859/39403787/39387403,2496
39354635/39520513/39600387/39551243/39405825/39649539,51808
39321899/39452943/39469355/39534863/39403819/39387407,1376
39422209/39651585/39616771/39553281/39667969/39682307,246560
40110388/40241460/40257844/40323380/40192308/40175924,438272
40634685/40765757/40782141/40847677/40716605/40700221,438272
41158966/41290038/41306422/41371958/41240886/41224502,438272
41683263/41814335/41830719/41896255/41765183/41748799,438272
41943460/42074532/42090916/42156452/42025380/42008996,6656
42011012/42205600/42107300/42158468/42287520/42041764,52736
41976228/42142084/42221984/42172836/42027396/42271136,53760
42043780/42273152/42238368/42174852/42289536/42303904,253952
42467757/42598829/42615213/42680749/42549677/42533293,6656
42535301/42729889/42631597/42682757/42811809/42566061,52736
42500525/42666373/42746273/42697133/42551685/42795425,53760
42568069/42797441/42762657/42699141/42813825/42828193,253952
42992038/43123110/43139494/43205030/43073958/43057574,6656
43059588/43254178/43155878/43207044/43336098/43090342,52736
43024806/43190660/43270562/43221414/43075972/43319714,53760
43092356/43321728/43286946/43223428/43338112/43352482,253952
43516335/43647407/43663791/43729327/43598255/43581871,6656
43583877/43778467/43680175/43731333/43860387/43614639,52736
43549103/43714949/43794851/43745711/43600261/43844003,53760
43616645/43846017/43811235/43747717/43862401/43876771,253952
44040612/44171684/44188068/44253604/44122532/44106148,6656
44108164/44302756/44204452/44255620/44384676/44138916,52736
44073380/44239236/44319140/44269988/44124548/44368292,53760
44140932/44370308/44335524/44272004/44386692/44401060,253952
44564909/44695981/44712365/44777901/44646829/44630445,6656
44632453/44827045/44728749/44779909/44908965/44663213,52736
44597677/44763525/44843429/44794285/44648837/44892581,53760
44665221/44894597/44859813/44796293/44910981/44925349,253952
45089190/45220262/45236646/45302182/45171110/45154726,6656
45156740/45351334/45253030/45304196/45433254/45187494,52736
45121958/45287812/45367718/45318566/45173124/45416870,53760
45189508/45418884/45384102/45320580/45435268/45449638,253952
45613487/45744559/45760943/45826479/45695407/45679023,6656
45681029/45875623/45777327/45828485/45957543/45711791,52736
45646255/45812101/45892007/45842863/45697413/45941159,53760
45713797/45943173/45908391/45844869/45959557/45973927,253952
46401844/46532916/46549300/46614836/46483764/46467380,438272
46926141/47057213/47073597/47139133/47008061/46991677,438272
47450422/47581494/47597878/47663414/47532342/47515958,438272
47974719/48105791/48122175/48187711/48056639/48040255,438272
48498996/48630068/48646452/48711988/48580916/48564532,438272
49023293/49154365/49170749/49236285/49105213/49088829,438272
49547574/49678646/49695030/49760566/49629494/49613110,438272
50071871/50202943/50219327/50284863/50153791/50137407,438272
50331908/50463008/50479364/50544928/50413828/50397472,1792
50399488/50594048/50495744/50546944/50675968/50430208,52320
50331940/50463012/50479396/50544932/50413860/50397476,576
50331904/50462976/50479360/50544896/50413824/50397440,2496
50364672/50530560/50610432/50561280/50415872/50659584,51808
50331936/50462980/50479392/50544900/50413856/50397444,1376
50432256/50661632/50626816/50563328/50678016/50692352,246560
50856205/50987297/51003661/51069217/50938125/50921761,1792
50923777/51118337/51020033/51071233/51200257/50954497,52320
50856237/50987309/51003693/51069229/50938157/50921773,576
50856193/50987265/51003649/51069185/50938113/50921729,2496
50888961/51054849/51134721/51085569/50940161/51183873,51808
50856225/50987277/51003681/51069197/50938145/50921741,1376
50956545/51185921/51151105/51087617/51202305/51216641,246560
51380486/51511586/51527942/51593506/51462406/51446050,1792
51448064/51642626/51544322/51595520/51724546/51478786,52320
51380518/51511590/51527974/51593510/51462438/51446054,576
51380482/51511554/51527938/51593474/51462402/51446018,2496
51413250/51579136/51659010/51609858/51464448/51708162,51808
51380514/51511558/51527970/51593478/51462434/51446022,1376
51480832/51710208/51675394/51611904/51726592/51740930,246560
51904783/52035883/52052239/52117803/51986703/51970347,1792
51972353/52166915/52068619/52119809/52248835/52003083,52320
51904815/52035887/52052271/52117807/51986735/51970351,576
51904779/52035851/52052235/52117771/51986699/51970315,2496
51937547/52103425/52183299/52134155/51988737/52232451,51808
51904811/52035855/52052267/52117775/51986731/51970319,1376
52005121/52234497/52199683/52136193/52250881/52265219,246560
52429092/52560164/52576548/52642084/52511012/52494628,6656
52496644/52691236/52592932/52644100/52773156/52527396,52736
52461860/52627716/52707620/52658468/52513028/52756772,53760
52529412/52758788/52724004/52660484/52775172/52789540,253952
52953389/53084461/53100845/53166381/53035309/53018925,6656
53020933/53215525/53117229/53168389/53297445/53051693,52736
52986157/53152005/53231909/53182765/53037317/53281061,53760
53053701/53283077/53248293/53184773/53299461/53313829,253952
53477670/53608742/53625126/53690662/53559590/53543206,6656
53545220/53739814/53641510/53692676/53821734/53575974,52736
53510438/53676292/53756198/53707046/53561604/53805350,53760
53577988/53807364/53772582/53709060/53823748/53838118,253952
54001967/54133039/54149423/54214959/54083887/54067503,6656
54069509/54264103/54165807/54216965/54346023/54100271,52736
54034735/54200581/54280487/54231343/54085893/54329639,53760
54102277/54331653/54296871/54233349/54348037/54362407,253952
54526212/54657312/54673668/54739232/54608132/54591776,1792
54593792/54788352/54690048/54741248/54870272/54624512,52320
54526244/54657316/54673700/54739236/54608164/54591780,576
54526208/54657280/54673664/54739200/54608128/54591744,2496
54558976/54724864/54804736/54755584/54610176/54853888,51808
54526240/54657284/54673696/54739204/54608160/54591748,1376
54626560/54855936/54821120/54757632/54872320/54886656,246560
55050509/55181601/55197965/55263521/55132429/55116065,1792
55118081/55312641/55214337/55265537/55394561/55148801,52320
55050541/55181613/55197997/55263533/55132461/55116077,576
55050497/55181569/55197953/55263489/55132417/55116033,2496
55083265/55249153/55329025/55279873/55134465/55378177,51808
55050529/55181581/55197985/55263501/55132449/55116045,1376
55150849/55380225/55345409/55281921/55396609/55410945,246560
55574790/55705890/55722246/55787810/55656710/55640354,1792
55642368/55836930/55738626/55789824/55918850/55673090,52320
55574822/55705894/55722278/55787814/55656742/55640358,576
55574786/55705858/55722242/55787778/55656706/55640322,2496
55607554/55773440/55853314/55804162/55658752/55902466,51808
55574818/55705862/55722274/55787782/55656738/55640326,1376
55675136/55904512/55869698/55806208/55920896/55935234,246560
56099087/56230187/56246543/56312107/56181007/56164651,1792
56166657/56361219/56262923/56314113/56443139/56197387,52320
56099119/56230191/56246575/56312111/56181039/56164655,576
56099083/56230155/56246539/56312075/56181003/56164619,2496
56131851/56297729/56377603/56328459/56183041/56426755,51808
56099115/56230159/56246571/56312079/56181035/56164623,1376
56199425/56428801/56393987/56330497/56445185/56459523,246560
56887604/57018676/57035060/57100596/56969524/56953140,438272
57411901/57542973/57559357/57624893/57493821/57477437,438272
57936182/58067254/58083638/58149174/58018102/58001718,438272
58460479/58591551/58607935/58673471/58542399/58526015,438272
58720740/58851812/58868196/58933732/58802660/58786276,6656
58788292/58982880/58884580/58935748/59064800/58819044,52736
58753508/58919364/58999264/58950116/58804676/59048416,53760
58821060/59050432/59015648/58952132/59066816/59081184,253952
59245037/59376109/59392493/59458029/59326957/59310573,6656
59312581/59507169/59408877/59460037/59589089/59343341,52736
59277805/59443653/59523553/59474413/59328965/59572705,53760
59345349/59574721/59539937/59476421/59591105/59605473,253952
59769318/59900390/59916774/59982310/59851238/59834854,6656
59836868/60031458/59933158/59984324/60113378/59867622,52736
59802086/59967940/60047842/59998694/59853252/60096994,53760
59869636/60099008/60064226/60000708/60115392/60129762,253952
60293615/60424687/60441071/60506607/60375535/60359151,6656
60361157/60555747/60457455/60508613/60637667/60391919,52736
60326383/60492229/60572131/60522991/60377541/60621283,53760
60393925/60623297/60588515/60524997/60639681/60654051,253952
60817892/60948964/60965348/61030884/60899812/60883428,6656
60885444/61080036/60981732/61032900/61161956/60916196,52736
60850660/61016516/61096420/61047268/60901828/61145572,53760
60918212/61147588/61112804/61049284/61163972/61178340,253952
61342189/61473261/61489645/61555181/61424109/61407725,6656
61409733/61604325/61506029/61557189/61686245/61440493,52736
61374957/61540805/61620709/61571565/61426117/61669861,53760
61442501/61671877/61637093/61573573/61688261/61702629,253952
61866470/61997542/62013926/62079462/61948390/61932006,6656
61934020/62128614/62030310/62081476/62210534/61964774,52736
61899238/62065092/62144998/62095846/61950404/62194150,53760
61966788/62196164/62161382/62097860/62212548/62226918,253952
62390767/62521839/62538223/62603759/62472687/62456303,6656
62458309/62652903/62554607/62605765/62734823/62489071,52736
62423535/62589381/62669287/62620143/62474693/62718439,53760
62491077/62720453/62685671/62622149/62736837/62751207,253952
63179060/63310132/63326516/63392052/63260980/63244596,438272
63703357/63834429/63850813/63916349/63785277/63768893,438272
64227638/64358710/64375094/64440630/64309558/64293174,438272
64751935/64883007/64899391/64964927/64833855/64817471,438272
65276212/65407284/65423668/65489204/65358132/65341748,438272
65800509/65931581/65947965/66013501/65882429/65866045,438272
66324790/66455862/66472246/66537782/66406710/66390326,438272
66849087/66980159/66996543/67062079/66931007/66914623,438272
73678612/73809684/73826068/73891604/73760532/73744148,442368
74202900/74333972/74350356/74415892/74284820/74268436,442368
74727190/74858262/74874646/74940182/74809110/74792726,442368
75251478/75382550/75398934/75464470/75333398/75317014,442368
79970064/80101136/80117520/80183056/80051984/80035600,442368
80494352/80625424/80641808/80707344/80576272/80559888,442368
81018642/81149714/81166098/81231634/81100562/81084178,442368
81542930/81674002/81690386/81755922/81624850/81608466,442368
82067220/82198292/82214676/82280212/82149140/82132756,442368
82591508/82722580/82738964/82804500/82673428/82657044,442368
83115798/83246870/83263254/83328790/83197718/83181334,442368
83640086/83771158/83787542/83853078/83722006/83705622,442368
90455828/90586900/90603284/90668820/90537748/90521364,442368
90980116/91111188/91127572/91193108/91062036/91045652,442368
91504406/91635478/91651862/91717398/91586326/91569942,442368
92028694/92159766/92176150/92241686/92110614/92094230,442368
96747280/96878352/96894736/96960272/96829200/96812816,442368
97271568/97402640/97419024/97484560/97353488/97337104,442368
97795858/97926930/97943314/98008850/97877778/97861394,442368
98320146/98451218/98467602/98533138/98402066/98385682,442368
98844436/98975508/98991892/99057428/98926356/98909972,442368
99368724/99499796/99516180/99581716/99450644/99434260,442368
99893014/100024086/100040470/100106006/99974934/99958550,442368
100417302/100548374/100564758/100630294/100499222/100482838,442368
107233044/107364116/107380500/107446036/107314964/107298580,438272
107757332/107888404/107904788/107970324/107839252/107822868,438272
108281622/108412694/108429078/108494614/108363542/108347158,438272
108805910/108936982/108953366/109018902/108887830/108871446,438272
113524496/113655568/113671952/113737488/113606416/113590032,438272
114048784/114179856/114196240/114261776/114130704/114114320,438272
114573074/114704146/114720530/114786066/114654994/114638610,438272
115097362/115228434/115244818/115310354/115179282/115162898,438272
115621652/115752724/115769108/115834644/115703572/115687188,438272
116145940/116277012/116293396/116358932/116227860/116211476,438272
116670230/116801302/116817686/116883222/116752150/116735766,438272
117194518/117325590/117341974/117407510/117276438/117260054,438272
124010260/124141332/124157716/124223252/124092180/124075796,438272
124534548/124665620/124682004/124747540/124616468/124600084,438272
125058838/125189910/125206294/125271830/125140758/125124374,438272
125583126/125714198/125730582/125796118/125665046/125648662,438272
130301712/130432784/130449168/130514704/130383632/130367248,438272
130826000/130957072/130973456/131038992/130907920/130891536,438272
131350290/131481362/131497746/131563282/131432210/131415826,438272
131874578/132005650/132022034/132087570/131956498/131940114,438272
132398868/132529940/132546324/132611860/132480788/132464404,438272
132923156/133054228/133070612/133136148/133005076/132988692,438272
133447446/133578518/133594902/133660438/133529366/133512982,438272
133971734/134102806/134119190/134184726/134053654/134037270,438272
134217728/134348800/134365184/134430976/134299904/134283520,2496
134217988/134348832/134365444/134431008/134299908/134283552,1536
134250496/134416384/134496256/134447360/134301696/134545664,53248
134217760/134349060/134365216/134430980/134299936/134283524,1536
134218020/134349092/134365476/134431012/134299940/134283556,576
134318080/134547456/134512640/134449152/134563840/134578432,253952
134285312/134479872/134381568/134432768/134562048/134316288,53248
134742017/134873089/134889473/134955265/134824193/134807809,2496
134742285/134873121/134889741/134955297/134824205/134807841,1536
134774785/134940673/135020545/134971649/134825985/135069953,53248
134742049/134873357/134889505/134955277/134824225/134807821,1536
134742317/134873389/134889773/134955309/134824237/134807853,576
134842369/135071745/135036929/134973441/135088129/135102721,253952
134809601/135004161/134905857/134957057/135086337/134840577,53248
135266306/135397378/135413762/135479554/135348482/135332098,2496
135266566/135397410/135414022/135479586/135348486/135332130,1536
135299074/135464960/135544834/135495938/135350272/135594242,53248
135266338/135397638/135413794/135479558/135348514/135332102,1536
135266598/135397670/135414054/135479590/135348518/135332134,576
135366656/135596032/135561218/135497728/135612416/135627010,253952
135333888/135528450/135430146/135481344/135610626/135364866,53248
135790603/135921675/135938059/136003851/135872779/135856395,2496
135790863/135921707/135938319/136003883/135872783/135856427,1536
135823371/135989249/136069123/136020235/135874561/136118531,53248
135790635/135921935/135938091/136003855/135872811/135856399,1536
135790895/135921967/135938351/136003887/135872815/135856431,576
135890945/136120321/136085507/136022017/136136705/136151299,253952
135858177/136052739/135954443/136005633/136134915/135889163,53248
136315172/136446244/136462628/136528164/136397092/136380708,6144
136347940/136513796/136593444/136544548/136399108/136642852,53248
136415492/136644612/136609828/136546564/136660996/136675620,253952
136382724/136577060/136479012/136530180/136659236/136413476,53248
136839469/136970541/136986925/137052461/136921389/136905005,6144
136872237/137038085/137117733/137068845/136923397/137167141,53248
136939781/137168901/137134117/137070853/137185285/137199909,253952
136907013/137101349/137003309/137054469/137183525/136937773,53248
137363750/137494822/137511206/137576742/137445670/137429286,6144
137396518/137562372/137642022/137593126/137447684/137691430,53248
137464068/137693188/137658406/137595140/137709572/137724198,253952
137431300/137625638/137527590/137578756/137707814/137462054,53248
137888047/138019119/138035503/138101039/137969967/137953583,6144
137920815/138086661/138166311/138117423/137971973/138215719,53248
137988357/138217477/138182695/138119429/138233861/138248487,253952
137955589/138149927/138051887/138103045/138232103/137986351,53248
138412032/138543104/138559488/138625280/138494208/138477824,2496
138412292/138543136/138559748/138625312/138494212/138477856,1536
138444800/138610688/138690560/138641664/138496000/138739968,53248
138412064/138543364/138559520/138625284/138494240/138477828,1536
138412324/138543396/138559780/138625316/138494244/138477860,576
138512384/138741760/138706944/138643456/138758144/138772736,253952
138479616/138674176/138575872/138627072/138756352/138510592,53248
138936321/139067393/139083777/139149569/139018497/139002113,2496
138936589/139067425/139084045/139149601/139018509/139002145,1536
138969089/139134977/139214849/139165953/139020289/139264257,53248
138936353/139067661/139083809/139149581/139018529/139002125,1536
138936621/139067693/139084077/139149613/139018541/139002157,576
139036673/139266049/139231233/139167745/139282433/139297025,253952
139003905/139198465/139100161/139151361/139280641/139034881,53248
139460610/139591682/139608066/139673858/139542786/139526402,2496
139460870/139591714/139608326/139673890/139542790/139526434,1536
139493378/139659264/139739138/139690242/139544576/139788546,53248
139460642/139591942/139608098/139673862/139542818/139526406,1536
139460902/139591974/139608358/139673894/139542822/139526438,576
139560960/139790336/139755522/139692032/139806720/139821314,253952
139528192/139722754/139624450/139675648/139804930/139559170,53248
139984907/140115979/140132363/140198155/140067083/140050699,2496
139985167/140116011/140132623/140198187/140067087/140050731,1536
140017675/140183553/140263427/140214539/140068865/140312835,53248
139984939/140116239/140132395/140198159/140067115/140050703,1536
139985199/140116271/140132655/140198191/140067119/140050735,576
140085249/140314625/140279811/140216321/140331009/140345603,253952
140052481/140247043/140148747/140199937/140329219/140083467,53248
140773684/140904756/140921140/140986676/140855604/140839220,409600
141297981/141429053/141445437/141510973/141379901/141363517,409600
141822262/141953334/141969718/142035254/141904182/141887798,409600
142346559/142477631/142494015/142559551/142428479/142412095,409600
142606756/142737828/142754212/142819748/142688676/142672292,6144
142639524/142805380/142885024/142836132/142690692/142934432,53248
142707076/142936192/142901408/142838148/142952576/142967200,253952
142674308/142868640/142770596/142821764/142950816/142705060,53248
143131053/143262125/143278509/143344045/143212973/143196589,6144
143163821/143329669/143409313/143360429/143214981/143458721,53248
143231365/143460481/143425697/143362437/143476865/143491489,253952
143198597/143392929/143294893/143346053/143475105/143229357,53248
143655334/143786406/143802790/143868326/143737254/143720870,6144
